Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
05neiilh,Corporate Events,Closed Lost,2019-05-18,2019-05-25,0,,operations,lost to competitor
yt9vpop5,Corporate Events,Closed Won,2019-05-18,2019-04-02,768,2SEMESTERS20OFF,operations,
rpr3j5gj,Corporate Events,Closed Won,2019-05-18,2019-05-18,360,MONTHSAVE25DEAL,operations,
nn6wfoeg,Corporate Events,Closed Lost,2019-05-18,2019-05-18,1344,,operations,lost to competitor
dd9k43yv,Corporate Events,Closed Won,2019-05-18,2019-05-20,768,2SEMESTERS20OFF,operations,
j806on2k,Sports Events,Closed Lost,2019-09-01,2019-06-08,240,ECONOMY50GIFT,,not target
at3rbjub,Corporate Events,Closed Won,2019-10-01,2019-10-01,960,SEMESTER20DEALAGAIN,operations,
10nuyzjb,Educational Seminars,Closed Won,2019-10-01,2019-10-01,1344,ANNUAL30BONUS,operations,
,Wedding Planning,Closed Won,2019-10-01,2019-10-01,,,,
m4yzfx3q,Sports Events,Closed Won,2019-10-01,2019-06-08,768,,operations,
sn44juit,Sports Events,Closed Won,2019-10-01,2019-10-01,360,SAVE25LESS,operations,
lh7sxw2a,Corporate Events,Closed Won,2019-10-01,2019-06-08,240,MONTH50REBATE,financial control,
4zr77d83,Educational Seminars,Closed Lost,2019-10-01,2019-07-24,1344,,quality of delivery,no response
sghv5e9e,Sports Events,Closed Lost,2019-10-01,2019-06-16,960,,operations,not target
brcrkrok,Corporate Events,Closed Won,2019-10-01,2019-11-01,360,MONTHSAVE25DEAL,financial control,
0yizv882,Corporate Events,Closed Won,2019-01-29,2019-01-29,360,SAVE25LESS,operations,
5zuvew5u,Corporate Events,Closed Won,2019-01-29,2019-01-29,768,2SEMESTERS20OFF,operations,
4knby8ux,Corporate Events,Closed Won,2019-01-29,2019-01-29,360,SAVE25LESS,operations,
xl06ldqb,Corporate Events,Closed Won,2019-01-29,2019-02-26,240,SAVEMONTH50G,operations,
17z3bbfi,Corporate Events,Closed Won,2019-01-29,2019-01-29,300,MONTH50CUTBACK,operations,
,Educational Seminars,Closed Lost,2019-01-29,2019-07-29,360,25GIFT,operations,lost to competitor
89zzh8vq,Corporate Events,Closed Won,2019-01-29,2019-01-29,1344,YEARLY30PROMO,quality of delivery,
mjhc3z55,Corporate Events,Closed Lost,2019-01-29,2019-02-26,768,,operations,price
2bkulajo,Corporate Events,Closed Won,2019-01-29,2019-02-26,240,MONTH50REBATE,operations,
cwf2al9p,Corporate Events,Closed Lost,2019-03-09,2019-03-24,240,MONTH50REBATE,operations,not target
ztm4i93c,Educational Seminars,Closed Won,2019-03-09,2019-03-09,360,DISCOUNT25QUICK,quality of delivery,
fgjto13l,Sports Events,Closed Lost,2019-03-09,2019-03-26,120,,operations,lost to competitor
yxm06n3k,Corporate Events,Closed Lost,2019-03-10,2019-03-11,768,2SEMESTERS20OFF,operations,price
zxxoyu0x,Corporate Events,Closed Won,2019-03-10,2019-03-10,768,2SEMESTERS20OFF,operations,
5rlxkglv,Sports Events,Closed Lost,2019-03-10,2019-03-09,600,,operations,no product fit
w1odsd67,Corporate Events,Closed Lost,2019-03-10,2019-03-17,768,,financial control,no response
3d1icjfq,Corporate Events,Closed Lost,2019-03-10,2019-03-10,768,,operations,not target
,Sports Events,Closed Lost,2019-03-10,2019-03-10,360,DISCOUNT25QUICK,,not target
8svdpx05,Corporate Events,Closed Won,2019-03-10,2019-03-11,360,SAVE25LESS,operations,
pt7juy69,Sports Events,Closed Won,2019-03-23,2019-03-26,960,YEARLY60,operations,
ynqclpsw,Corporate Events,Closed Lost,2019-03-23,2019-03-26,150,,operations,no product fit
y38049in,Corporate Events,Closed Lost,2019-03-23,2019-03-24,120,,operations,lost to competitor
2ahi59kv,Educational Seminars,Closed Won,2019-03-24,2019-03-24,450,QUARTERSAVE25,quality of delivery,
cdnnul43,Corporate Events,Closed Won,2019-03-24,2019-03-24,240,MONTH50REBATE,operations,
383gc0ie,Corporate Events,Closed Won,2019-03-24,2019-03-24,768,2SEMESTERS20OFF,operations,
cj42vp63,Corporate Events,Closed Won,2019-03-24,2019-03-24,240,MONTH50REBATE,financial control,
,Wedding Planning,Closed Won,2019-06-29,2019-06-28,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-06-28,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-07-29,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-07-29,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-10-29,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-10,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-11,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-12,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-12,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-13,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-13,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-03-13,0,,,
rodeqg6u,Corporate Events,Closed Won,2019-04-15,2019-04-22,360,MONTHSAVE25DEAL,,
i8brc3iu,Corporate Events,Closed Won,2019-04-15,2019-04-15,360,MONTHSAVE25DEAL,,
kpjbu5b3,Corporate Events,Closed Won,2019-04-15,2019-04-16,960,ANNUAL60DEAL,operations,
huo2gri5,Educational Seminars,Closed Won,2019-04-15,2019-04-15,360,25GIFT,operations,
ujt6eq28,Educational Seminars,Closed Won,2019-04-15,2019-04-15,360,DISCOUNT25QUICK,operations,
51jdq5x8,Sports Events,Closed Lost,2019-04-15,2019-04-17,240,ECONOMY50GIFT,financial control,no response
j1qvuxgh,Corporate Events,Closed Won,2019-04-15,2019-04-15,768,2SEMESTERS20OFF,operations,
ehshlv3c,Corporate Events,Closed Won,2019-04-15,2019-04-15,768,2SEMESTERS20OFF,,
h5qc4n1t,Corporate Events,Closed Won,2019-04-15,2019-04-15,360,MONTHSAVE25DEAL,operations,
xk3btbsw,Sports Events,Closed Won,2019-04-15,2019-04-15,600,PROMOCODE,,
vau1pbfs,Corporate Events,Closed Won,2019-04-15,2019-04-15,576,2SEMESTERS20SALE,,
bkkrj4dz,Corporate Events,Closed Won,2019-06-25,2019-06-25,960,SEMESTER20DEALAGAIN,operations,
qwa6fjhc,Corporate Events,Closed Lost,2019-06-25,2019-06-25,0,,quality of delivery,no response
rt9zba5v,Corporate Events,Closed Won,2019-06-25,2019-06-25,360,MONTHSAVE25DEAL,operations,
gfd2zoay,Corporate Events,Closed Won,2019-06-25,2019-06-25,768,2SEMESTERS20OFF,,
pxshraik,Educational Seminars,Closed Lost,2019-04-17,2019-04-20,600,PROMOCODE,operations,price
gskhs3rk,Corporate Events,Closed Won,2019-04-17,2019-04-17,360,MONTHSAVE25DEAL,operations,
b0squ1tw,Educational Seminars,Closed Won,2019-04-17,2019-04-17,768,HALFYEAR20G,operations,
nz41z8ib,Corporate Events,Closed Won,2019-04-17,2019-04-20,768,2SEMESTERS20OFF,operations,
,Educational Seminars,Closed Lost,2019-04-17,2019-04-25,960,YEARLY60,operations,lost to competitor
,Wedding Planning,Closed Won,2019-04-17,2019-04-20,200,,,
,Corporate Events,Closed Lost,2019-04-17,2019-04-24,768,,operations,no budget
maihngvg,Corporate Events,Closed Lost,2019-01-31,2019-05-15,200,SAVE25LESS,operations,no budget
,Wedding Planning,Closed Won,2019-01-31,2019-01-31,,,quality of delivery,
,Wedding Planning,Closed Won,2019-01-31,2019-01-31,,,,
,Wedding Planning,Closed Won,2019-01-31,2019-01-31,,,,
jk8lfkzp,Corporate Events,Closed Lost,2019-01-31,2019-08-31,768,,operations,no response
she6xg1w,Corporate Events,Closed Won,2019-01-31,2019-08-01,360,MONTHSAVE25DEAL,financial control,
vhwb2f7p,Corporate Events,Closed Won,2019-01-31,2019-01-31,240,DISCOUNT50POWER,operations,
1wgvfhug,Corporate Events,Closed Won,2019-11-30,2019-11-30,768,2SEMESTERS20OFF,operations,
lnsi9lqf,Corporate Events,Closed Lost,2019-11-30,2019-05-13,360,MONTHSAVE25DEAL,operations,not target
n1ajt04n,Sports Events,Closed Won,2019-11-30,2019-11-30,960,ANNUAL60SPECIAL,,
pl5v7bv4,Educational Seminars,Closed Won,2019-11-30,2019-11-30,960,YEARLY60,,
,Sports Events,Closed Lost,2019-05-19,2019-05-26,200,SAVE25LESS,time saving,no response
,Corporate Events,Closed Lost,2019-05-19,2019-05-22,768,2SEMESTERS20OFF,operations,lost to competitor
,Wedding Planning,Closed Won,2019-05-19,2019-05-19,,,,
nd8eanot,Sports Events,Closed Won,2019-05-19,2019-05-22,768,HALFYEAR20G,operations,
kr1la4cg,Educational Seminars,Closed Lost,2019-05-19,2019-05-20,360,,operations,price
,Wedding Planning,Closed Won,2019-05-19,2019-05-19,,,,
h4sma6aq,Corporate Events,Closed Won,2019-05-19,2019-05-19,360,MONTHSAVE25DEAL,operations,
6sp3rq5p,Corporate Events,Closed Won,2019-05-19,2019-05-19,360,MONTHSAVE25DEAL,operations,
,Wedding Planning,Closed Won,2019-05-19,2019-05-26,,,,
pgtpcftp,Corporate Events,Closed Lost,2019-05-19,2019-05-25,360,MONTHSAVE25DEAL,operations,not target
jj2f59uh,Corporate Events,Closed Won,2019-05-19,2019-05-20,1344,YEARLY30PROMO,operations,
kpgd79wq,Corporate Events,Closed Won,2018-10-15,2018-10-16,576,2SEMESTERS20SALE,operations,
nwulk23f,Corporate Events,Closed Won,2018-11-13,2018-11-13,576,2SEMESTERS20SALE,operations,
mdgl0fa5,Corporate Events,Closed Won,2019-10-01,2019-10-01,360,MONTHSAVE25DEAL,operations,
0ypbc11o,Corporate Events,Closed Won,2019-10-01,2019-06-11,300,SAVEMONTH50SPECIAL,operations,
au5dk6qo,Corporate Events,Closed Won,2019-10-01,2019-10-01,360,MONTHSAVE25DEAL,operations,
fj3o1c17,Sports Events,Closed Won,2019-10-01,2019-10-01,768,HALFYEAR20G,,
rh98zw2u,Corporate Events,Closed Won,2019-10-01,2019-10-01,14876,QUARTERLY75OFF,financial control,
cjho3pkg,Educational Seminars,Closed Lost,2019-06-08,2019-06-09,0,,quality of delivery,no response
,Educational Seminars,Closed Lost,2019-06-08,2019-06-17,200,NOCOSTREG,financial control,no response
5k7e1roc,Corporate Events,Closed Won,2019-06-08,2019-06-08,150,QUARTERLY75OFF,operations,
81gjgnaj,Corporate Events,Closed Won,2019-06-08,2019-06-08,150,QUARTERLY75OFF,operations,
,Sports Events,Closed Lost,2019-01-29,2019-03-09,200,,operations,no response
,Corporate Events,Closed Lost,2019-01-29,2019-01-29,1344,,operations,price
uqmdlsri,Corporate Events,Closed Won,2019-01-29,2019-01-29,768,2SEMESTERS20OFF,operations,
2ggbw5bi,Corporate Events,Closed Lost,2019-01-29,2019-02-26,360,,operations,no budget
,Educational Seminars,Closed Lost,2019-01-29,2019-01-29,150,,financial control,no response
,Sports Events,Closed Lost,2019-01-29,2019-02-26,768,HALFYEAR20G,operations,lost to competitor
oylo7ol1,Corporate Events,Closed Won,2019-03-10,2019-03-10,360,MONTHSAVE25DEAL,operations,
yo1ndw8x,Sports Events,Closed Won,2019-03-10,2019-03-10,360,DISCOUNT25QUICK,operations,
xaf8lusr,Sports Events,Closed Lost,2019-03-10,2019-03-17,960,,quality of delivery,price
43vhlnqe,Corporate Events,Closed Won,2019-03-24,2019-03-30,768,2SEMESTERS20OFF,operations,
w5p6onkh,Sports Events,Closed Lost,2019-03-24,2019-03-24,750,,operations,no response
147pj2oi,Corporate Events,Closed Lost,2019-03-24,2019-03-25,768,,operations,not target
wfyk9mqw,Concerts and festivals,Closed Lost,2019-03-24,2019-03-25,600,,operations,no budget
s86aiep9,Corporate Events,Closed Lost,2019-03-25,2019-05-30,360,MONTHSAVE25DEAL,operations,lost to competitor
2hskxxmq,Corporate Events,Closed Won,2019-03-25,2018-12-30,960,ANNUAL60DEAL,operations,
,Wedding Planning,Closed Won,2019-06-29,2019-04-20,0,,,
,Wedding Planning,Closed Won,2019-06-29,2019-01-31,200,,,
zjwor5lu,Corporate Events,Closed Lost,2019-06-29,2019-04-24,290,,operations,no response
qg2hjwlt,Corporate Events,Closed Lost,2019-06-29,2019-06-29,768,2SEMESTERS20OFF,operations,lost to competitor
ctm6x0ps,Corporate Events,Closed Won,2019-06-29,2019-06-29,768,HALFYEAR20G,,
brmwpxpe,Educational Seminars,Closed Won,2019-06-29,2019-10-30,1680,FLAT30,operations,
y6uo75qi,Corporate Events,Closed Won,2019-06-29,2019-06-29,2400,ANNUAL60DEAL,operations,
nh95nkhl,Sports Events,Closed Lost,2019-06-29,2019-06-29,150,,operations,no product fit
sojlva7u,Educational Seminars,Closed Lost,2019-04-15,2019-04-21,360,DISCOUNT25QUICK,operations,lost to competitor
57vowwmm,Corporate Events,Closed Won,2019-04-15,2019-05-11,1344,YEARLY30PROMO,operations,
,Educational Seminars,Closed Lost,2019-04-15,2019-04-17,120,MONTH75SAVINGS,quality of delivery,lost to competitor
,Educational Seminars,Closed Lost,2019-06-25,2019-06-25,360,DISCOUNT25QUICK,operations,lost to competitor
gk7haa9k,Educational Seminars,Closed Lost,2019-06-25,2019-06-25,240,,operations,price
ob8tekdc,Corporate Events,Closed Lost,2019-06-25,2019-06-25,200,,operations,no response
9rk0n70s,Corporate Events,Closed Won,2019-01-02,2019-01-02,360,SAVE25LESS,operations,
0jtq77b0,Corporate Events,Closed Won,2019-01-02,2019-01-02,360,SAVE25LESS,financial control,
d1tgduiy,Corporate Events,Closed Lost,2019-01-02,2019-05-02,300,,operations,no response
abyki7nz,Corporate Events,Closed Won,2019-04-17,2019-04-20,360,MONTHSAVE25DEAL,,
,Wedding Planning,Closed Won,2019-04-20,2019-04-20,200,,,
4yplhmig,Corporate Events,Closed Won,2019-01-31,2019-01-31,360,MONTHSAVE25DEAL,operations,
k8sxunye,Sports Events,Closed Lost,2019-01-31,2019-08-31,360,,financial control,lost to competitor
8dsmeu0j,Educational Seminars,Closed Won,2019-01-31,2019-03-31,360,25GIFT,financial control,
iujympb9,Educational Seminars,Closed Lost,2019-02-28,2019-02-28,120,,operations,lost to competitor
i3d23rvv,Corporate Events,Closed Won,2019-02-28,2019-02-28,360,MONTHSAVE25DEAL,operations,
2ijiflaq,Sports Events,Closed Won,2019-02-28,2019-02-28,960,YEARLY60,quality of delivery,
,Sports Events,Closed Lost,2019-11-30,2019-05-08,240,SAVEMONTH50G,financial control,no response
apuhh5tf,Educational Seminars,Closed Won,2019-05-08,2019-05-08,1680,FLAT30,operations,
asjrnpq3,Sports Events,Closed Won,2019-05-08,2019-05-11,768,HALFYEAR20G,financial control,
gpcdjo21,Wedding Planning,Closed Won,2019-05-08,2019-05-14,,,,
,Sports Events,Closed Lost,2019-05-08,2019-05-13,768,BIANNUAL20,financial control,no budget
,Corporate Events,Closed Lost,2019-05-08,2019-05-15,360,,operations,lost to competitor
vrqb3a77,Sports Events,Closed Won,2019-05-08,2019-05-08,960,YEARLY60,operations,
dfej95n4,Corporate Events,Closed Lost,2019-05-08,2019-05-13,360,MONTHSAVE25DEAL,operations,not target
1w40xn40,Corporate Events,Closed Won,2019-05-19,2019-05-19,960,ANNUAL60DEAL,,
qjk8qldk,Educational Seminars,Closed Lost,2019-05-19,2019-05-19,360,,quality of delivery,no budget
,Educational Seminars,Closed Lost,2019-05-19,2019-05-25,360,DISCOUNT25QUICK,financial control,no response
,Corporate Events,Closed Lost,2019-05-19,2019-04-25,200,,,no response
,Wedding Planning,Closed Won,2019-05-19,2019-05-20,,,,
mjmuyu4u,Corporate Events,Closed Won,2019-05-19,2019-05-19,360,SAVE25LESS,operations,
zmusefj3,Corporate Events,Closed Lost,2019-05-19,2019-06-25,360,SAVE25LESS,quality of delivery,no response
uit26x7e,Corporate Events,Closed Won,2019-05-19,2019-05-19,768,2SEMESTERS20OFF,operations,
9x34xk80,Corporate Events,Closed Won,2019-05-19,2019-05-20,360,MONTHSAVE25DEAL,operations,
wjmnyelj,Educational Seminars,Closed Lost,2019-01-01,2019-01-01,200,,,price
qvxykd57,Corporate Events,Closed Won,2019-01-01,2019-01-01,360,SAVE25LESS,operations,
4ovxawl2,Corporate Events,Closed Won,2019-01-01,2019-01-01,768,2SEMESTERS20OFF,quality of delivery,
r11t7ov3,Educational Seminars,Closed Won,2019-01-01,2019-06-25,150,MONTH75SPECIAL,,
,Corporate Events,Closed Lost,2019-01-01,2019-06-01,150,,operations,lost to competitor
14apqldf,Corporate Events,Closed Won,2019-01-01,2019-02-01,750,SAVEMONTH50SPECIAL,quality of delivery,
,Sports Events,Closed Lost,2019-01-01,2019-06-22,240,ECONOMY50GIFT,financial control,lost to competitor
q5ulvan2,Corporate Events,Checkbox,2019-01-01,2019-01-01,360,SAVE25LESS,operations,
mxuab19g,Sports Events,Closed Won,2019-01-01,2019-01-01,768,HALFYEAR20G,financial control,
c7zd1two,Corporate Events,Closed Lost,2019-06-08,2019-06-08,240,MONTH50REBATE,operations,no budget
jr9pg82h,Corporate Events,Closed Lost,2019-06-08,2019-06-08,0,,operations,no response
5miygw1j,Sports Events,Closed Won,2019-06-08,2019-06-08,768,HALFYEAR20G,operations,
1fite3ii,Corporate Events,Closed Won,2019-06-08,2019-06-08,360,SAVE25LESS,,
bv7e8ydu,Corporate Events,Closed Won,2019-06-08,2019-06-08,360,MONTHSAVE25DEAL,,
u2yer70x,Corporate Events,Closed Won,2019-06-08,2019-06-08,360,MONTHSAVE25DEAL,operations,
,Corporate Events,Closed Lost,2019-06-08,2019-06-25,200,ECONOMY50GIFT,operations,no response
xj0rrhvn,Educational Seminars,Closed Won,2019-06-08,2019-06-08,768,HALFYEAR20G,operations,
7i5xx0dc,Sports Events,Closed Won,2019-06-08,2019-06-08,240,SAVEMONTH50G,operations,
t2josuvx,Educational Seminars,Closed Lost,2019-06-08,2019-06-25,0,,financial control,no response
ef4bqp54,Corporate Events,Closed Won,2019-02-26,2019-02-26,2400,ANNUAL60DEAL,financial control,
75soa4m9,Corporate Events,Closed Won,2019-02-26,2019-02-26,768,2SEMESTERS20OFF,financial control,
y4l9nc9g,Corporate Events,Closed Lost,2019-02-26,2019-06-28,360,TRIALFREE,financial control,price
hssy28mc,Corporate Events,Closed Won,2019-02-26,2019-02-26,960,ANNUAL60DEAL,operations,
q8dpbu6y,Sports Events,Closed Won,2019-02-26,2019-02-26,1344,ANNUAL30BONUS,operations,
,Corporate Events,Closed Won,2019-03-11,2019-03-11,360,MONTHSAVE25DEAL,quality of delivery,
8fc70eb9,Corporate Events,Closed Lost,2019-03-11,2019-04-25,768,2SEMESTERS20OFF,operations,not target
5the2s04,Sports Events,Closed Won,2019-03-11,2019-03-12,768,HALFYEAR20G,operations,
4npe6d3v,Educational Seminars,Closed Won,2019-03-11,2019-03-11,150,MONTH75SPECIAL,financial control,
,Corporate Events,Closed Won,2019-03-25,2019-03-25,360,,financial control,
,Corporate Events,Closed Lost,2019-03-25,2019-03-25,0,,time saving,lost to competitor
69iw1q15,Corporate Events,Closed Won,2019-03-25,2019-03-25,768,2SEMESTERS20OFF,financial control,
jtesj3v0,Educational Seminars,Closed Won,2019-03-25,2019-03-25,240,ECONOMY50GIFT,operations,
c9yabl3p,Corporate Events,Closed Won,2019-03-25,2018-12-30,240,MONTH50REBATE,operations,
70xatmev,Sports Events,Closed Won,2019-03-25,2019-03-25,120,MONTH75SAVINGS,operations,
1e91iw69,Corporate Events,Closed Won,2019-03-25,2019-03-25,960,YEARLY60,,
li15pnut,Educational Seminars,Closed Won,2019-03-25,2019-03-25,1344,ANNUAL30BONUS,operations,
csfoaocd,Sports Events,Closed Won,2019-03-25,2019-03-25,300,SAVEMORE50,operations,
z49ppfnk,Sports Events,Closed Won,2019-03-25,2019-03-25,120,MONTH75SAVINGS,operations,
9s8lulos,Sports Events,Closed Won,2019-06-29,2019-06-29,240,SAVEMONTH50G,operations,
,Corporate Events,Closed Lost,2019-07-30,2019-04-23,768,,operations,not target
jo9b1bff,Educational Seminars,Closed Won,2019-07-30,2019-04-08,14876,CUTBACK75SPECIAL,,
cllv4699,Educational Seminars,Closed Won,2019-07-30,2019-07-30,150,MONTH75SPECIAL,operations,
,Sports Events,Closed Lost,2019-07-30,2019-04-16,,,time saving,no response
sbuqazir,Educational Seminars,Closed Lost,2019-07-30,2019-07-30,120,,operations,lost to competitor
,Sports Events,Closed Lost,2019-07-30,2019-04-16,360,,financial control,price
fzwvu95g,Corporate Events,Closed Won,2019-07-30,2019-04-08,360,MONTHSAVE25DEAL,,
fff38lrp,Educational Seminars,Closed Won,2019-04-15,2019-04-23,1452,SEVENTYFIVEGIFT,operations,
5ualem3f,Educational Seminars,Closed Won,2019-04-15,2019-04-17,120,MONTH75SAVINGS,operations,
zi2011do,Corporate Events,Closed Won,2019-01-14,2019-01-15,1344,YEARLY30PROMO,,
syw3gt5s,Educational Seminars,Closed Lost,2019-06-16,2019-06-17,576,,,not target
yrunch68,Corporate Events,Closed Won,2019-06-16,2019-06-18,360,MONTHSAVE25DEAL,time saving,
dy4osjwk,Corporate Events,Closed Won,2019-01-02,2019-01-02,324,10OFFREDUCED,operations,
eolosepk,Corporate Events,Closed Won,2019-01-02,2019-01-02,240,MONTH50REBATE,operations,
iz8h9tl8,Educational Seminars,Closed Won,2019-01-02,2019-01-02,300,SAVEMORE50,operations,
428v36k7,Corporate Events,Closed Won,2019-01-02,2019-01-02,360,SAVE25LESS,operations,
,Wedding Planning,Closed Lost,2019-01-02,2019-07-26,,,,no response
o58u5qm6,Corporate Events,Closed Won,2019-04-20,2019-04-20,360,MONTHSAVE25DEAL,operations,
mw728k0o,Corporate Events,Closed Lost,2019-04-20,2019-04-20,,,operations,no product fit
yucfip9f,Corporate Events,Closed Lost,2019-04-20,2019-03-23,200,NOCOSTREG,quality of delivery,no response
mftjk5ac,Corporate Events,Closed Won,2019-04-20,2019-04-20,768,2SEMESTERS20OFF,operations,
isbz850k,Corporate Events,Closed Won,2019-04-20,2019-04-20,300,MONTH50CUTBACK,financial control,
clke6xx6,Corporate Events,Closed Lost,2019-04-20,2019-04-22,120,,operations,no budget
gwcj3n20,Sports Events,Closed Lost,2019-04-20,2019-04-20,120,,,no response
x1ptyisd,Sports Events,Closed Lost,2019-04-20,2019-04-23,120,,financial control,lost to competitor
9qpe6pbf,Corporate Events,Closed Won,2019-04-20,2019-04-20,576,2SEMESTERS20SALE,operations,
p3liim87,Corporate Events,Closed Won,2019-04-20,2019-04-21,360,MONTHSAVE25DEAL,operations,
y5bl0jyh,Corporate Events,Closed Won,2019-04-20,2019-04-20,960,ANNUAL60DEAL,operations,
